,review_id,user_id,business_id,stars,useful,funny,cool,text,date
5592922,3zXHX9TGRZQICCFC-wFTGA,Lm-QRRMd1lGw8zBERCI-LQ,0cpLF0LFQHHRFNlL0iy_Aw,4.0,0,0,1,"Lunchtime it gets packed as opposed to the Thursday night before where there were only a quarter of the people there! I had to return because I left my wallet behind. Drinks are standard, their sandwiches look yummy. Shall definetely return.",2019-01-27 21:42:11
5594863,A72798o6754BbLRm4Ik77g,a2c2wJ5Yo7vMVurhCeYEmw,vqgfQqPiLw6ghdVgpZ_vJQ,2.0,0,0,0,"Meh. Food was okay. Portions were small for what we paid for. Service was fine. 
Wouldn't be bothered to return.",2019-02-01 04:13:34
5595960,-iBP1t_NJY_3Ox1KWpUC3g,NB4-jBvOM5Xt833RxTF5cQ,0-k_-9YoWXpmtiaLdKeQJQ,4.0,0,2,1,"It's fun so don't moan about it..

Love a visit here and I don't want to brag or anything but NOBODY has popped more balloons then me or dropped more balls...just don't expect to get anywhere near the dance game thing as that's usually fully packed out by some meffs who think they're on a talent show.

Snack food is decent with loads of poutine and great pizza and the beer selection is very good too

My only issue is that at 22-25$ for 2 drinks I never leave without dropping 150-200$ but then again maybe I just have no self control.

PS - feel free to give me your points as I'm saving them up for something extravagant",2019-05-17 01:58:27
5596011,iujyxFEa_LJzmrFWVj3Igg,vSn49IeFbvZ8vxvS3fG9uQ,0cpLF0LFQHHRFNlL0iy_Aw,2.0,0,0,0,"This was our first experience at Union Social (on St. Clair).  It was a warm night, and we were lucky to find a table by the large window that opens onto the sidewalk.  If that were not available, we would have found the place far too noisy.  (Maybe that's a reflection of our age -- 69 and 71 -- but the noise inside the restaurant when we arrived around 7:30 pm was so loud that we could not hear each other.

Service throughout the evening was agonizingly slow -- and the place was not even full.  Our drink order was taken fairly quickly -- and then seemed to have been forgotten.   We sat another 10-15 minutes before the drinks arrived.  We then placed our orders.  We started with edamame, which was excellent, and arrived in reasonable time.   Then the real waiting began.

It took ages for our main courses to arrive.  We were pretty sure they'd forgotten about us.  My wife had the curried noodle bowl (forgot the name -- maybe Panang?) and I had the fish and chips.   The wait was ridiculously, and frustratingly, long.  When the food finally arrived, our server apologized for the long delay and said the kitchen was overwhelmed with take-out orders.   One would think that the customers sitting at tables might have some kind of priority --  but not so.   A young woman who was presumably the manager on duty also came over to us to apologize for the wait (which was the right thing to do), and said she'd be back to check on us and see how everything was.   She never returned.  I did not request any special treatment, but I have to say that most restaurants would do something to compensate for a bad experience -- such as making the drinks complimentary.   Not here.

The good news:  my wife did like the noodle bowl.   Unfortunately, no such luck for the fish and chips.  The fish itself was devoid of any taste, and the batter was also almost tasteless.  Tried adding lots of lemon but it didn't help.

Finally, we finished, and waited for our bill.  This also took a very long time, despite the fact that I kept scanning the restaurant for any sign of our server.   Finally got it, paid up, and left.

We went with great expectations, but the experience was a big disappointment.   We are not planning to return.",2019-07-10 01:49:15
5596025,Mmc6Cm7d0WfprGTUGPIWaA,jKLvMgeqLod7LSm-8zOJlA,0-k_-9YoWXpmtiaLdKeQJQ,2.0,0,0,0,"Yep, as stated by another reviewer, for Americans much like D&B but more upscale. Can dine outside with a smaller menu and the view of the train museum. Can dine inside with the noise and larger menu. You get a small bag of popcorn to snack on while waiting for your food. Food was meh; basic bar food. One of us had the burger, added a fried egg. He said the egg was the best part as the burger was over cooked. The other one of us and the chicken club sandwich. Bread was rock hard on the bottom but the flavor of the bread and sandwich was good. I had the chicken bites. Meh. And we shared a side of man n cheese - skip it. Service was ok. It's probably best, and certainly cheaper to just come in to play games.",2019-07-15 18:31:13
5596087,VXFQxn0BbVqMNdt12MIzVQ,nWatyfQO_j27CxQluLRrzg,0-k_-9YoWXpmtiaLdKeQJQ,5.0,0,0,0,"Overall an amazing experience. First of all our food was really tasty. My boyfriend had the steak and it was cooked to a perfect medium rare and presented well. It tasted fresh and the meat quality lived up to its higher price. I had the macaroni and the calamari and though I would have added more salt to the calamari... that's personal preference for sure and the server was happy to bring me some salt. That's the other thing that made the meal so great, our server was really really nice and super attentive and just bubbly. I've seen lots of complaints that it's too loud in there but in my opinion it's just a hopping place that's got lots of energy. If you're looking for library level peace just don't go here. 

The games are super fun and we had wayyyy too much fun playing them, the music is great, even the prizes for the games were great like a Kylie Cosmetics makeup palette?! That's so cool!!! 

This whole night was definitely something to remember :) and I would recommend this to everyone except probably families with younger children. People have drinks all around the arcade and are a little drunk. Definitely fun for young adults to older patrons but wouldn't recommend (at least in the evening) for young children.",2019-08-14 16:30:47
5599528,M-9gp6OUxJJKofLAAEzEIg,rDaN-O15ARrau0U0LDbHag,0-k_-9YoWXpmtiaLdKeQJQ,5.0,0,0,0,The Rec Room is a great arcade and doesn't deserve a 3 star rating. The main reason I'm giving them a 5 star is the staff. The one person didn't charge me for the nascar simulator that costs 20 credits and then when I was garbage and kept crashing the person had a lot of patience with me. There was the Star Wars Virtual Reality (which wasn't involved with the game pass payment) and it was really fun! You are a stormtrooper and you have to obtain something that could destroy the galaxy I may sound stupid when I say this but when we were traveling over the lava on some platform I felt like if I walked over the edge I would fall into the lava. This was my experience at The Rec Room! I totally recommend it for a family that doesn't have much to do in Toronto!,2019-03-23 23:16:49
5600437,fiqvnYi0s0MBsqn2L_tpiQ,GQ8l3o7-_jL0WNHUkNlhJA,0-k_-9YoWXpmtiaLdKeQJQ,3.0,4,0,2,"Pros:
Restaurant, Arcade and Lounge all in 1
Free coat check

Cons:
Jack of all trades, but not great at any one thing
No private parking

The Rec Room is a great idea in theory.  A restaurant, arcade and lounge all rolled up into one location.  They do a decent job of it, but nothing truly excels to make you consider it over other businesses in either field.

We were invited by a family friend to celebrate a birthday at the Rec Room.  I've heard of the place and what it offered but never really had a chance to go until now.   

The Rec Room is located just across the Skydome (It will always be Skydome to me).  As such they don't have their own parking, which is sort of understandable considering it is downtown.  However, because of it's proximity to Skydome and Scotiabank arena, if there is a sporting event happening during the time you're there, expect the parking lots to jack up their prices a little/a lot.  The Leafs were playing the day we were there in the evening.  Luckily our party was for the afternoon.  The parking lot we chose was $12 until 6pm.  When we were leaving the prices were jacked up to $30 for the leaf game. Something to be aware of.

As I mentioned before, the Rec Room consist of 2 restaurants, an arcade and a lounge.  Our party was in the restaurant and arcade sections for the most part.

- The restaurant:
The food for the most part was decent.  Expect to spend about $30 on food alone.  There's a kids menu at $12 which was probably the best value if you ask me.  The food gets the job done is the best way I can put it.  My wife got the salmon and as you can see from the pics, it's on the smaller side.

- The arcade:
I'm a gamer so the arcade part was the main attraction for me.  The arcade runs like a Playdium or Dave and Busters.  You purchase tokens on a card or wristband and you play the games using those tokens.  In terms of game selection, I found it a bit lacking here as a gamer.  There were far too many reward games that literally last less than 30 seconds.  They had about 10 true arcade games here that you could play with a group of friends at the same time.  The reward games also cost a lot token wise.  One of the kids at the party burned through 200 tokens (About $30) in less than 10 minutes.  I've gotten a whole days worth of fun on $30 at Playdium and Dave and Busters.

The best part of the Rec Room is the staff.  They were all friendly and super helpful throughout our visit.  They have a free coat check which is super convenient because of the kids.  Our waitress was amazing.  She was serving 2 other large tables as well as ours and she was on the ball all day.  She made our visit.

The Rec Room is a jack of all trades but unfortunately doesn't excel at any one thing.  If you're in the downtown core, it's worth a try.  I would make the trip to Playdium or Dave & Busters.",2019-10-30 12:02:23
5601697,H2tx9tPoTXlGdIBC-US_iQ,NWSX_JDkKNnEa1DQ7lgXcw,0cpLF0LFQHHRFNlL0iy_Aw,3.0,0,0,0,"I went hear for the first time with a couple of my coworkers on Friday first impressions I thought it was a laid-back environment and great atmosphere! I end up ordering a steak and a Mojito with some fries the steak was cooked properly but I found the Mojito could've had more vodka and the fries were a little bit over done which is why I took a star off! 

I really took a star off because when I was paying my food I am mistakenly skipped the step to tip the waitress and the waitress was really looking at my receipt and asked me if I like my food and I said yes and she was like oh well next time you should tip which I found really rude and uncalled for because I seriously was going to tip her if I was able to redo it but because of her attitude I didn't!  

I'm seriously debating if I wanna come back to this restaurant weather with my coworkers or even with friends or my boyfriend because some of the staff is a bit questionable.",2019-04-14 20:27:16
5603431,0wJcBmIAVQF_gcML_oLLnA,UFAqt2XEKbjOA-sRG08yeg,xfllgxMtSbnRdDpS_1POTA,1.0,1,0,0,"Went here for drinks after work.  I ordered one of their cocktails but apparently they had no ingredients for it.  I asked for another one and the server said there were no ingredients for at least 3 of them.  Um ok.  
My coworkers said the beer they ordered was flat.
The server was nice but also said it wasn't her fault.  To her credit she tried to make me another drink.  In any case the drinks we had weren't worth the money.  We were scouting for new locations to have regular drinks.  This place does not cut it.",2019-04-07 00:01:34
5604859,sNPZRPtEtIK70qXpRjqc2Q,0LqdGQC40AJZVmsQIgWJ0g,0-k_-9YoWXpmtiaLdKeQJQ,1.0,2,0,0,"If you're looking to waste a lot of money or to eat just mediocre food, this might be your place. 

This is the adult version of Chuck-E-Cheese but you get all ages here. It's incredibly loud and so busy you can't even get to any game. 

I wouldn't recommend this place as most games are 6 credits (you buy credits and load them onto a card) and last no more than 10-25 seconds. There are no two or three tries and the money gets eaten up quick. 

You play games to win tokens to trade in for quite a terrible selection of prizes, many of which are for children. 

This place works for parents who have extra money to spend to sit at the bar while the kids play on the games. 

The thing that really turned us off is the amount of 'men in black' or security guards were at the doors. When we walked in, we thought we were going through airport security. It was quite disgraceful in my opinion.",2019-05-24 12:26:00
5606054,1i7CSSGsbbldXvWWbcID0g,yrhB_rQyrmSQ8WFSHxzaEQ,0cpLF0LFQHHRFNlL0iy_Aw,3.0,0,0,0,"Union Social is a large restaurant with lots of tv screens and a menu with a good selection of burgers, sandwiches and salads. Good variety of appetizers too so something for everyone. Bar menu is very good with traditional cocktails and some house specialties, as well as beer and wine. Service is friendly and attentive. Food quality is middle of the road but price is right. Good spot for drinks and snacks.",2019-07-23 01:29:57
5606093,D6qxhaiNmM967SPrq__nlA,jpwc87McTVFCb3r6hI9igQ,0cpLF0LFQHHRFNlL0iy_Aw,4.0,0,0,0,Hubbie and I went for dinner here last nite. Staff was very friendly. Megan was great server. I had the avocado dip which was yummy. Hubbie  had the buffalo chicken strips. Very tasty. Usual drafts on tap. Only real dislike was the fries. Too over cooked and skinny and not accessible washrooms. Still will be back!,2019-08-10 18:02:24
5606244,h2qJK6qeN8XfSB9cTiBHvg,rFL3BIgdWQrUMa5fMJ24zw,vqgfQqPiLw6ghdVgpZ_vJQ,5.0,1,0,1,"Service: 10/10!! Despite being incredibly busy, the staff are accommodating, welcoming & friendly. Quick to Cater & Professional.

Venue: 10/10!!!! By far the best view of the Yonge&Dundas Square for the best priced food&drinks. Plus the consistency of a well-known franchise remains a safe bet.

Dessert: 10/10!!!!
World's smallest Brownie - Delightful with a scoop of IceCream but maybe DON'T order this dessert. As funny & cheeky as it is... It literally is a tiny brownie piece.
Dipping Donuts - OKAY... This is not a carnival-level dessert. It is an incredibly savoury & sweet treat that has a slightly hard exterior with a very chewy&soft interior that mixes well with the 3 different dips. Definitely a must!

Drinks: 10/10!!!! Plenty of beer on draught as well as craft beer selections. The fishbowls are delightful as well.",2019-10-18 20:32:19
6115619,NXOLH3u_7WyJ1CJUFB9kfA,kFGiHaw12MRMAnsfVG6cOQ,YjyQlqHoB3Q9ysJGXiJuLA,5.0,1,0,0,"I've been throwing in league at BATL for 2 years and I booked my first event for my boyfriends birthday, we all had a blast! Regan & Daryl are great coaches and awesome people :)",2019-01-28 20:11:27
6187370,xHaDrWlg2IlJuzarHE238Q,Fo75NFRP6SwmhLX3LarpUA,wNJpk_DvWyqEJfNXhpr2WQ,4.0,0,0,0,"I like Toby's for karaoke on Fridays( it's also on Thursday and even Sunday, I think). Sheldon is a good host and keeps it fun and Jason Rolland also runs it too. It's a young crowd which is honestly not great for me but it's a fun atmosphere. I've tried some very good food items at Tobys, the Cobb Salad is excellent and loaded and the pasta primavera is really good too. When people go to a sport's pub they don't always expect great food but I think Toby's exceeds expectations. The staff is mostly good but sometimes the bar staff needs to wake up. I've literally stood by the bar for a very long time waiting for a drink and not being served. So I've walked away annoyed.  I understand being busy but pay attention to the customers better. I'm 6'5"" so I'm not really hard to miss. Also I'm glad they got rid of the washroom attendant. It seemed odd and almost ironic to piss in a graffiti filled bathroom and then be met by a washroom attendant. I also never had change. Other than these little ""quirks"", Tobys is a good place to enjoy a sports game or if you're like me, karaoke, some pints and food.",2019-03-30 07:51:56
6223377,TFMR3J0XTf1Eum2PXpeSCA,WXLs4WH6GgWS_MTEwN9X6Q,xFkUn2tIJY0vkcm1Hl5m_A,5.0,0,0,0,I love n.k.o.t.b very much so I don't just go to hope to see one of the band members. I enjoy the food alittle price for my liking but you do get your money worth,2019-01-13 17:16:35
6227917,huA5oMyXYcem5YVL53y_Lg,UUTDZ40MI7PVywrpLtZOvg,Aq4bCSpn6rWRNDWfHh2WfA,2.0,1,0,1,"So coming here was a last minute decision,  I was headed somewhere else to eat and saw this. I remembered they had good wings when I visited in the past at different locations so I said why not.  Went on a Saturday during the day and it was not packed at all, only a handful of people which was surprising since the area is so busy and other restaurants were packed. Anyway, waitress took a while to come over to us. Over 10 mins. Ordered wings, medium and some smoked  wings. They were NOT good like I remembered   I got a side of fries,generous portion. I probably rounded up to 2 stars because food just wasnt great...Ok at best.
 I'd skip this place next time unfortunately.",2019-04-16 19:47:00
6228125,lhMiiT2m-PmZ9n_N6lN8sw,tzE3QhxkHRwFry5nBn8F8g,xFkUn2tIJY0vkcm1Hl5m_A,3.0,0,0,1,"Service was okay, but the burger didn't taste like anything. It looked almost like pork or something, not hamburger is meat. I'm sick of places serving mediocre tots too. These were just regular tots and my school lunch did as good of a job. I'm sorry but I'm this place seems more like a hobby. Please make tastier burgers. 
The Ketchup was out, the waitress stopped serving water to us in the end- I was extremely dehydrated.  I will not go out of my way to go to one in Pittsburgh.",2019-08-24 04:07:10
6228627,_ryjjhISuwOrBEOxBvu2vQ,h5we0AKNueoyOrFl3zB7Pw,wNJpk_DvWyqEJfNXhpr2WQ,1.0,0,0,0,"Been coming here for years to watch raptors games. Years. Now it's the finals and we walk in 2 freaking hours before to get seats and someone cuts us off saying how many people. There's 2 of us. 2 more are coming. He says he can get us a table but if our 2 friends don't show up in 15 minutes he's going to move us.

Poured money into this bar for years and this is how they disrespect their clientele because they want to make just a little more buck on their customers? Cheap. Cheap. Cheap owners and rude ass customer service because they are so damn greedy they want what? An extra beer? They won't even make it because the place was half empty when we went in. Never going to this hole again.",2019-06-05 23:31:13
6231927,_pjOqDQE5hO5HqiK86PxXg,rfu2TbfCPqpcInkQkTaBVQ,xFkUn2tIJY0vkcm1Hl5m_A,5.0,2,0,2,"Two weekends ago, my girlfriend and I spent a long weekend in Toronto. Our Airbnb happened to be across from this restaurant so we thought we'd check it out for lunch. 

This restaurant far exceeded our expectations. We were drawn to the restaurant because we have both seen the show and are Mark Wahlberg fans. The aesthetics of the restaurant are just as expected - sports bar vibe with a lot of Mark Wahlberg movie decor. 

Once we got our Wahlberg fix, the restaurant continued to impress us. The servers were great - welcoming and very friendly. To top it off, they make a great burger. One of the best cheeseburgers I've had in a while. Between the decor, the great wait staff, and the amazing food, this is a must try restaurant!",2019-02-27 23:29:12
6233481,M0Lg4GXNUvuyUWmXuTznuw,LxZQXErPZC0htw6lZfCeoA,vgaOy7n8BQFkPb0wzNX9eA,1.0,0,0,0,"Worst service. Shitty food. 
Waiting forever. Hope you didn't want to make your afternoon plans on time by a long shot.",2019-11-18 20:02:13
6237196,73ZK_mXVxLWXTa2Hrn2Nwg,NB4-jBvOM5Xt833RxTF5cQ,Aq4bCSpn6rWRNDWfHh2WfA,2.0,0,0,0,"Beer, wings and sport - a simple and satisfying concept (I don't ask for much)

However in Hooters this was a disappointing affair, the meat on the wings was tough in some and chewy in others, the beer was flat and it was like sitting in my school teachers cold dead heart with no heating

The only redeeming qualities are the ample TVs full of sport and the curly fries which are just better then normal fries (so that wins a star for me)

PS - expect the welcoming to be colder then your latest catfish",2019-04-17 02:42:52
6238438,hhEwkbWebrDxJAfUaSKL-A,Te2NRgfpV2v4jXDff7dwqA,YjyQlqHoB3Q9ysJGXiJuLA,5.0,0,0,0,"Axe-llent service! A well organized activity! The coaches were friendly and they lead your group in a mini tournament! Venue was a little out of the way but a surplus of parking was available. 
Thanks BATL!",2019-04-05 13:13:55
6239252,Y65d7aqnsEdReWG4wKMnLQ,nr1LFGHs2p3lkgYZuH29Kw,2vBo1wWJckBnGOHhxt9ecg,2.0,0,0,0,"Food is good, but the waitress charged us reg price wings when we ordered lunch wings. She defended herself saying we pointed on the regular menu but we specifially said we wanted the lunch wings and even ordered drink because she mentioned we have to order drink to get the lunch price.

Anyways it's not a big deal but i wish she would just said she forgot and I would've been fine with it.",2019-05-30 13:37:16
6239404,peJsQMCz2V5i1OUhGu3f6g,QmXScT_4mJr7242rNsOZVg,d5n_zQMaVZxFKNnS-4ludA,1.0,0,0,0,"If I could give this place 0 stars I would. Service is not welcoming, beer is watered down, and the chicken fingers tasted like a mix of plastic and bread. Would not recommend. Spend a few extra bucks and head up the street to Eleven or Real Sports. Plus waited 20 minutes for a glass of water??",2019-08-14 03:27:23
6243295,qldh8oWUjN1IYE_mNo8Hbw,v4hmGW5xSDPxvTQhAS3xDQ,YjyQlqHoB3Q9ysJGXiJuLA,5.0,0,0,3,Great atmosphere. The staff were very friendly  it's a great place for corporate functions and team building. Definitely a place to go if you haven't tried it,2019-03-09 01:18:15
6244167,xF_pTphyRHWd2HfmALOJLQ,1qXF97Qrv2BVVL4geyadDg,2vBo1wWJckBnGOHhxt9ecg,5.0,0,0,0,"I'm not sure why this location is rated so low... But the few times I've been here, it's always been great.
I always get their honey garlic wings with fries here and it never fails me. Always delicious, cooked all the way through, saucy, lots of meat on the bone, the fries taste great and always a great server.
Honestly, there's not much to say other than that it's amazing here and I've never had an issue the few times I've been here in the past.",2019-04-24 13:56:43
6244865,qXLSwH4GWujpmcX80wATXw,s73_g76nitc9qbsMCIdhxQ,xFkUn2tIJY0vkcm1Hl5m_A,3.0,0,0,1,"We've been wanting to try Wahlburgers since it opened up. The service is great. The food is mediocre. The Mac and Cheese was worse than Kraft Dinner, barely any cheese, plain macaroni pieces with sprinkled crust on top. And the sauce? Barely anywhere to be found. If you like Mac and cheese do not order theirs! 
The onion rings made me want to cry. Who would call such an atrocious thing an onion ring? On the menu they stated the onion rings would be ""skinny"" but we did not expect them to be the dust of what once used to be onion rings. They were crumbles, like remnants of what once was an onion ring. They were like fried onion bits you sprinkle on top of dishes. 
I tried the chicken burger which I quite enjoyed, and we also got the double stacked burger. Luckily the burgers were great or else I would have up and run!",2019-02-24 18:04:18
6245624,DTDo4ePFZxwwpAUyZcRbOA,XFcd7eIV1qWSiITYXtScHw,xFkUn2tIJY0vkcm1Hl5m_A,4.0,0,0,0,"The reviews nearly scared me away, but everything we ordered was delicious. We had burgers, mac n cheese, onion rings, and poutine.",2019-07-17 00:27:40
6247008,_WsA6WJcUtOBXoCvbbIv1A,K8XfCODLg1hYqeimB1LeDQ,d5n_zQMaVZxFKNnS-4ludA,1.0,0,0,0,We came for dinner before a hockey game...it wasn't too busy and we were seated quickly.  Ordered poutine which was ehhh ok.  The burger I ordered was tough - almost like it was frozen or over worked when mixing spices into it.  It was dry and overcooked.,2019-10-21 01:37:06
6251419,j_eIsdRgWs42Dl6WOrABAA,2A3PoNoAdmVMYt_HuOX3ag,Aq4bCSpn6rWRNDWfHh2WfA,1.0,0,0,0,"OMG! I almost forgot about this experience, but the app gave me suggestions for places near me. The only memory about this place, that when I was sitting on the roof with my friend I almost getting grey when I saw the mouse near our table. It was last fall, but I still really afraid to go there.",2019-04-26 04:06:49
6252771,2axkcA6z3fsp7N7_qclQFg,mVP2UIeYGePOUnPZ4Kt25g,d5n_zQMaVZxFKNnS-4ludA,1.0,0,0,0,"We were visiting Toronto from Southern California to see a Blue Jays game. Decided to go to Hoops after the game. Such terrible service. We got the wrong drinks, food took forever, and they never put the game on that we requested. Super disappointed.",2019-06-20 04:37:34
6253954,707r_tY42H8kYNZ5ph014g,PBcc6ziK2aMAzr2TrWPSbQ,xFkUn2tIJY0vkcm1Hl5m_A,2.0,0,0,0,"I was so excited to try Wahlburgers due to all the hype, but was unfortunately let down. The burgers and fries were average at best. The poutine was barely had any gravy and cheese curds. Better than a fast food joint, but there are much better options around for the same price.",2019-05-27 00:26:36
6256832,fWhS1xNAfzy1IygjZPMFtQ,NB4-jBvOM5Xt833RxTF5cQ,nOu-pkyvRkRH-Cw3t00gyw,4.0,0,0,0,"Great place for watching the footy! 

Full of TVs and playing most of European games in as good an atmosphere as your going to get so far away from home.

Beer selection is decent also and with a couple of beer specials on every day it makes it a little less expensive too and a chance to try something different too.

In terms of food it's decent for bar food also, good options and the simple Curry with Fries makes for a great sharer.

PS - if your greedy like me then get Curry with Fries and Fries because who actually likes sharing!!!",2019-04-17 01:33:50
6258631,hdGoHLeQYDrGvGHMYt22Vw,LU2BUW5uTqc_2DGjOO-78g,xFkUn2tIJY0vkcm1Hl5m_A,5.0,0,0,0,"Best national burger chain in my mind. I never have anything bad to say about them. Food is good , I've tried almost every burger on the menu. Always a fan.",2019-08-03 18:49:55
6262669,ZSS8ImWUtZaDMyXCcPb3vQ,YZBV26-9ZYYcII44Mq86cw,vgaOy7n8BQFkPb0wzNX9eA,4.0,0,0,0,There were nixed reviews. The pizza was a 5 but the burger a 3 for not being season. The beef dip was a 3. Fries were really good if hot.,2019-04-06 01:13:44
6268834,y4k6KALVM_Fkwgpv6B2CqA,NB4-jBvOM5Xt833RxTF5cQ,nOu-pkyvRkRH-Cw3t00gyw,1.0,1,0,0,"This place has been going downhill for ages now, but my last visit this past Saturday has been the worst yet and I couldn't imagine going back if you paid me.

Never mind the outdated and in some cases faulty TVs or the dirty tables...no worst of all is the service.

We went to watch the early kick off at 1130am, ordered the breakfast and coffee (we had to wait 10 mins before getting service but thats fine)

Things went bad when we didn't get our coffee at first, i had to ask again for this after the food had already come out...i then had to send 1 coffee back as there was lipstick marks on the cups (disgusting)

Then later we realized that the other cup was dirty too with dry coffee stains down the side...again I asked the server to take it back only this time she sassed me about it and walked away as i was mid sentence...the girl didn't come back and we left.

I can only imagine she reacted this way as I had already paid in advance and tipped her.

There bad service doesn't end there though, I complained about the above incident via their Facebook messenger and got a reply which to me basically said 'WE DONT CARE'

See attached photos of how richly they value my business.

All in there is so many sports bars now showing the footy this place doesn't have an edge apart from an appealing name.",2019-11-08 19:24:57
6269274,vdG-juMfwVlH4FmMa8xiOA,dPHLl0j6PIHv2eF98BLu0g,d5n_zQMaVZxFKNnS-4ludA,3.0,0,0,0,"3 stars because the hostess sat our group quickly and was able to swap the rum for Hennessy in our Piña coladas. We ordered wings to eat. the honey garlic flavor is on the sweeter side. the Cajun is a dry rub but doesn't really have a kick or flavor to it. The hot wings are a strong, okay. That has that kick I was looking for but overall the wings were ehh okay. It also looked like dark meat which is not my preference.",2019-07-04 23:45:23
6272802,_QLSZcoNUOZlco81rPPCvg,55rEOmon_dF_dfuBk8D3LA,xFkUn2tIJY0vkcm1Hl5m_A,5.0,0,0,0,Alright so this is the second half to a previous review I left back when we were fresh on our road trip and ate at Wahlburgers in the mall oof America. Well by luck we ended up staying right next door to this place and decided that the two nights we were here we'd eat at Wahlburgers every night. The thanksgiving burger is amazing definitely one of my favorites!,2019-05-16 16:41:51
6278481,OXUkQmY7_Va4JP70XwBtHQ,jyZWiUocvk-az8o1B89U3g,2vBo1wWJckBnGOHhxt9ecg,1.0,0,0,0,"Worst cauliflower wings and garlic bread I've ever had! Their ""garlic bread"" is just breadsticks with garlic powder on it. Their ""cauliflower wings"" are basic breaded and fried cauliflower with just a small sprinkle of Buffalo sauce. What kind of wings aren't coated in sauce?! Avoid if you enjoy food!",2019-05-21 01:54:15
6278573,xhqob1pGaEKvpTTvgPeodQ,QY3a3X_fjaYwn5Jzvf0KQA,d5n_zQMaVZxFKNnS-4ludA,1.0,0,0,0,"I have never written a review before but had to because this place is so terrible.  When we walked in I knew I should have walked right back out.  The temperature was so warm when we walked in and were seated at a table right next to the thermostat that read 89 degrees Fahrenheit.  I then went to the bathroom and it was really dirty.  I went to wash my hands and the faucet was literally broken off and sitting next to the sink.  
I went back to the table and ordered a beer.  The waitress said that Bud Light cans were on special so I ordered one.  I asked for a chilled glass with it but she said they don't have chilled glasses.  When I received the beer she also brought me a chilled glass.  I said oh thank you for the chilled glass, I thought you didn't have any.  She said we do but we can only use them with Heineken.  However, I brought you one because the beers aren't very cold.  I then poured my beer and took a drink.  I think there was soap or cleaning cleanser still in the glass...gross.  We ordered our food and we weren't surprised that it wasn't good.  Everything came out piping out but very over cooked and some of it was burnt. As we ate, dirty dishes remained on our table.  My children had kids meals that were supposed to come with ice cream but the waitress said they were out.  Huge disappointment for my kids!  
We will not be returning here.  The place needs a serious remodel and repair and the food is terrible.  So many other great places to enjoy in Toronto so don't waste your money on this one.",2019-07-06 03:37:56
6278855,mfqxXn53FU-hyZypcRuBzA,PuwysWYcU6-YCzIXpVGOog,xFkUn2tIJY0vkcm1Hl5m_A,4.0,0,0,0,"The food was good, but this is one of those restaurants (like Johnny Rockets) where the burger doesn't come with fries. That kinda bothered me. You have to buy you side separately. Also the poutine we ordered was pretty small. However that being said.. The service was great, the burger was very good and food came out fairly quickly. Not sure if I'll be coming back though as the price is a little on the high side, seems more of a place for tourists.

You gotta try it at least once though!",2019-11-18 17:57:34
6283695,WOaEqAzZ9ntkCI5WbHPPGQ,xR8prW7h0ZvtE_PCwPqKBw,d5n_zQMaVZxFKNnS-4ludA,1.0,0,2,0,"With a name like Hoops Sports Bar and Grill, you would think they are big into basketball. That is what I assumed too, but I figured, better make sure! So on April 19th, since both the Leafs and Raptors were playing at the same time, I called ahead of time to ask whether they would be playing the Raptors game. The woman said that they would for sure be playing the Raptors game, although they may have to split the seating and have the two games in separate areas. Sounded good to me, I know it's tough to find a bar that will show the Raptors game, so I was glad to have that guarantee. I even double checked, ""Are you SURE that you will have a section that is dedicated to the Raptors, WITH SOUND?"" To which she replied, ""Yes, we definitely will.""

Fast forward to when we arrive. We are told that there is no basketball section, this is a Leafs game only event, and basically to get out. They offered to put the Raptors game on the little booth television. If I want to watch the Raptors game by myself, I'll stay at home and save the $50 in overpriced beer and bar food. Which is exactly what I did, went home, disappointed that Hoops cannot deliver on its name, and broadcast basketball games to basketball fans in Toronto. So be warned Raptors fans, even at Hoops, you come second to the almighty Maple Leafs. For Hoops, I recommend you either get your servers on the same page when they are answering the phone, or re-brand your business' name to Pucks.",2019-04-20 04:21:35
6286365,-Pquon6kfjElGCoURy4KUw,gfGh9sjQsXxm0NvgIsVBrQ,Aq4bCSpn6rWRNDWfHh2WfA,1.0,0,0,0,"Just Now. Sat at a table. Received zero service. Waitresses survered other groups that came in after. I told a staff member I was leaving because I received no service, she  would rather chat up another customer then do her job. She did not care or apologies. First and last time here.",2019-06-14 17:05:24
6287212,Phll0BHLRAlN30C_GBSTqQ,ZrN6jjXI41GP7Oieae6CNQ,xFkUn2tIJY0vkcm1Hl5m_A,2.0,0,0,0,"After biking past this place for years and tasting it through my nose, I finally decided a friend's visit was time to go and check it out.

The service was friendly but very slow. Our crew had two small kids and there were some spills and the waiter was very good about cleaning them up, even the ones on the floor. The staff were friendly, but again, service took longer than it should have.

The food was just okay. I don't think anyone had was better than you'd get anywhere else. I had the OFD (Originally From Dorchester) burger with onion strings which were actually very good. They're essentially a basket of French breaded onions usually served on a burger but in this case on the side.

The burger was in all honesty, good enough but pretty standard. Nothing that special. Friends had the Thanksgiving burger which was the same. Good, but you could make it at home pretty easily.

The taters we're good. The Mac and cheese was canned sauce. Not good, but the Mac was cooked nicely even though it's more than likely frozen and microwaved. 

Won't go again, but it wouldn't be an outright refusal, it's just very ho hum.",2019-10-22 21:19:00
